teamName,teamId,season_year,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_W,playoff_opponents,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_opponents,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_opponents,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_opponents,away_win_pct,away_run_diff_total,away_run_diff_mean
Allen Park Inter-City Baptist,2515586,2021,1,3.0,3.0,3.0,1,13.0,13.0,13.0,1.0,0.0,[2515347.0],0.0,-10.0,-10.0,4,2.75,3.0,11.0,4,8.25,8.5,33.0,4.0,10.0,0.0,"[2515323.0, 2515570.0, 2515570.0, 2515570.0, 2516904.0, 2516904.0, 2515167.0, 2515167.0, 2515305.0, 2515305.0, 2515296.0, 2515296.0, 2515099.0, 2515099.0]",0.0,-22.0,-5.5,2.0,2.0,2.0,4.0,2.0,9.0,9.0,18.0,2.0,7.0,0.0,"[2515323.0, 2515570.0, 2515570.0, 2516904.0, 2516904.0, 2515167.0, 2515305.0, 2515296.0, 2515099.0]",0.0,-14.0,-7.0,2.0,3.5,3.5,7.0,2.0,7.5,7.5,15.0,2.0,3.0,0.0,"[2515570.0, 2515167.0, 2515305.0, 2515296.0, 2515099.0]",0.0,-8.0,-4.0
Allendale,2515428,2021,2,4.5,4.5,9.0,2,6.5,6.5,13.0,1.0,1.0,"[2515224.0, 2515459.0]",0.5,-4.0,-2.0,3,5.333333333333333,5.0,16.0,3,2.6666666666666665,2.0,8.0,2.0,21.0,1.0,"[2515277.0, 2515277.0, 2515277.0, 2515502.0, 2515325.0, 2515189.0, 2515189.0, 2515189.0, 2515504.0, 2515504.0, 2515376.0, 2515504.0, nan, nan, 2515189.0, 2515189.0, 2515389.0, 2515459.0, 2515459.0, 2515459.0, 2515346.0, 2515346.0, 2515346.0, 2515346.0]",0.3333333333333333,8.0,2.6666666666666665,1.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,"[2515277.0, 2515325.0, 2515189.0, 2515376.0, 2515504.0, nan, nan, 2515459.0, 2515346.0, 2515346.0]",1.0,10.0,10.0,2.0,3.0,3.0,6.0,2.0,4.0,4.0,8.0,2.0,12.0,0.0,"[2515277.0, 2515277.0, 2515502.0, 2515189.0, 2515189.0, 2515504.0, 2515504.0, 2515189.0, 2515189.0, 2515389.0, 2515459.0, 2515459.0, 2515346.0, 2515346.0]",0.0,-2.0,-1.0
Alma,2515127,2021,3,5.333333333333333,4.0,16.0,3,3.0,3.0,9.0,1.0,2.0,"[2515102.0, 2515264.0, 2515376.0]",0.6666666666666666,7.0,2.333333333333333,15,4.666666666666667,2.0,70.0,15,5.333333333333333,5.0,80.0,8.0,10.0,7.0,"[2515121.0, 2515121.0, 2515126.0, 2515126.0, nan, 2515208.0, 2515156.0, 2515128.0, 2515128.0, 2515308.0, 2515101.0, 2515101.0, 2515178.0, nan, 2515178.0, 2515130.0, 2515132.0, 2515123.0, 2515123.0, 2455125.0, 2515134.0, 2515134.0, 2515131.0, 2515131.0, 2515344.0]",0.4666666666666667,-10.0,-0.6666666666666661,9.0,2.2222222222222223,2.0,20.0,9.0,4.444444444444445,3.0,40.0,5.0,5.0,4.0,"[2515126.0, 2515126.0, nan, 2515208.0, 2515156.0, 2515101.0, 2515101.0, 2515178.0, nan, 2515178.0, 2515134.0, 2515131.0, 2515131.0, 2515344.0]",0.4444444444444444,-20.0,-2.2222222222222223,6.0,8.333333333333334,7.0,50.0,6.0,6.666666666666667,9.0,40.0,3.0,5.0,3.0,"[2515121.0, 2515121.0, 2515128.0, 2515128.0, 2515308.0, 2515130.0, 2515132.0, 2515123.0, 2515123.0, 2455125.0, 2515134.0]",0.5,10.0,1.666666666666667
Almont,2515396,2021,4,8.25,8.0,33.0,4,2.5,3.0,10.0,1.0,3.0,"[2515216.0, 2515367.0, 2515122.0, 2515594.0]",0.75,23.0,5.75,16,7.0625,5.0,113.0,16,3.5,3.0,56.0,5.0,17.0,11.0,"[2515302.0, nan, 2515166.0, 2515166.0, 2515116.0, 2515216.0, 2515467.0, nan, 2515594.0, nan, nan, nan, nan, 2515203.0, 2515203.0, 2515367.0, 2515367.0, 2515353.0, 2515353.0, 2515122.0, 2515122.0, nan, 2515093.0, nan, 2515171.0, 2515171.0, 2515529.0, 2515529.0, 2515216.0, 2515216.0, 2515449.0, 2515449.0, 2515361.0]",0.6875,57.0,3.5625,8.0,8.875,8.0,71.0,8.0,2.875,3.0,23.0,2.0,14.0,6.0,"[2515302.0, nan, 2515166.0, 2515166.0, 2515216.0, 2515467.0, nan, nan, nan, nan, nan, 2515203.0, 2515367.0, 2515367.0, nan, 2515093.0, nan, 2515171.0, 2515529.0, 2515449.0, 2515449.0, 2515361.0]",0.75,48.0,6.0,8.0,5.25,4.5,42.0,8.0,4.125,3.0,33.0,3.0,3.0,5.0,"[2515116.0, 2515594.0, 2515203.0, 2515353.0, 2515353.0, 2515122.0, 2515122.0, 2515171.0, 2515529.0, 2515216.0, 2515216.0]",0.625,9.0,1.125
Alpena,2515582,2021,1,1.0,1.0,1.0,1,14.0,14.0,14.0,1.0,0.0,[2515599.0],0.0,-13.0,-13.0,5,5.6,4.0,28.0,5,10.2,10.0,51.0,5.0,16.0,0.0,"[2515460.0, 2515460.0, 2515132.0, 2515234.0, 2515166.0, nan, nan, nan, 2515471.0, 2515471.0, 2515288.0, nan, 2515599.0, 2515328.0, nan, 2515363.0, 2515363.0, nan, 2515304.0, nan, nan]",0.0,-23.0,-4.6,2.0,10.5,10.5,21.0,2.0,13.0,13.0,26.0,2.0,10.0,0.0,"[nan, nan, nan, 2515471.0, 2515471.0, nan, nan, 2515363.0, 2515363.0, nan, nan, nan]",0.0,-5.0,-2.5,3.0,2.3333333333333335,3.0,7.0,3.0,8.333333333333334,10.0,25.0,3.0,6.0,0.0,"[2515460.0, 2515460.0, 2515132.0, 2515234.0, 2515166.0, 2515288.0, 2515599.0, 2515328.0, 2515304.0]",0.0,-18.0,-6.0
Ann Arbor Father Gabriel Richard,2515584,2021,2,7.0,7.0,14.0,2,3.5,3.5,7.0,1.0,1.0,"[2515174.0, 2515050.0]",0.5,7.0,3.5,15,5.466666666666667,5.0,82.0,15,2.8,2.0,42.0,5.0,28.0,10.0,"[2515360.0, 2515360.0, 2515547.0, 2515547.0, 2515215.0, 2515215.0, 2515041.0, 2515041.0, 2515177.0, 2515177.0, 2515369.0, 2515369.0, 2515369.0, 2515369.0, nan, nan, 2515041.0, 2515041.0, 2515467.0, 2515467.0, nan, nan, 2515177.0, 2515177.0, 2515200.0, 2515467.0, 2515467.0, 2515045.0, 2515177.0, 2515177.0, 2515045.0, 2515347.0, 2515594.0, 2515594.0, 2515442.0, 2515442.0, 2515519.0, 2515519.0, 2515442.0, 2515442.0, nan, 2515051.0, nan]",0.6666666666666666,40.0,2.666666666666667,8.0,6.375,5.5,51.0,8.0,2.75,1.0,22.0,3.0,21.0,5.0,"[2515360.0, 2515360.0, 2515547.0, 2515547.0, 2515041.0, 2515041.0, 2515369.0, 2515369.0, nan, nan, nan, nan, 2515177.0, 2515177.0, 2515200.0, 2515467.0, 2515467.0, 2515045.0, 2515045.0, 2515594.0, 2515594.0, 2515442.0, 2515442.0, 2515519.0, 2515519.0, 2515442.0, 2515442.0, nan, nan]",0.625,29.0,3.625,7.0,4.428571428571429,5.0,31.0,7.0,2.857142857142857,3.0,20.0,2.0,7.0,5.0,"[2515215.0, 2515215.0, 2515177.0, 2515177.0, 2515369.0, 2515369.0, 2515041.0, 2515041.0, 2515467.0, 2515467.0, 2515177.0, 2515177.0, 2515347.0, 2515051.0]",0.7142857142857143,11.0,1.5714285714285716
Ann Arbor Greenhills,2515498,2021,1,2.0,2.0,2.0,1,6.0,6.0,6.0,1.0,0.0,[2516887.0],0.0,-4.0,-4.0,17,3.4705882352941178,1.0,59.0,17,12.941176470588236,13.0,220.0,15.0,7.0,2.0,"[2515570.0, 2515305.0, 2515531.0, 2515531.0, 2515241.0, 2515241.0, 2515031.0, 2515031.0, 2515386.0, 2515386.0, 2515093.0, 2515093.0, 2515347.0, 2515347.0, 2515379.0, 2515323.0, 2516903.0, 2515393.0, 2515393.0, 2515379.0, 2515587.0, 2515587.0, 2664384.0, 2515099.0]",0.11764705882352941,-161.0,-9.470588235294118,7.0,4.0,4.0,28.0,7.0,13.285714285714286,13.0,93.0,6.0,5.0,1.0,"[2515241.0, 2515241.0, 2515031.0, 2515031.0, 2515347.0, 2515347.0, 2515379.0, 2515323.0, 2516903.0, 2515379.0, 2664384.0, 2515099.0]",0.14285714285714285,-65.0,-9.285714285714286,10.0,3.1,0.5,31.0,10.0,12.7,12.0,127.0,9.0,2.0,1.0,"[2515570.0, 2515305.0, 2515531.0, 2515531.0, 2515386.0, 2515386.0, 2515093.0, 2515093.0, 2515393.0, 2515393.0, 2515587.0, 2515587.0]",0.1,-96.0,-9.6
Ann Arbor Huron,2515214,2021,2,8.5,8.5,17.0,2,5.0,5.0,10.0,1.0,1.0,"[2515115.0, 2515330.0]",0.5,7.0,3.5,28,4.928571428571429,3.0,138.0,28,6.964285714285714,7.0,195.0,20.0,22.0,8.0,"[2515561.0, 2515561.0, 2515046.0, 2515046.0, 2515227.0, 2515227.0, 2515227.0, 2515227.0, nan, 2515333.0, 2515333.0, 2515333.0, 2515333.0, 2515333.0, 2515202.0, 2515202.0, 2515500.0, 2515500.0, 2515500.0, 2515383.0, 2515383.0, 2515330.0, 2515330.0, 2515330.0, 2515330.0, 2515334.0, 2515334.0, 2515115.0, 2515115.0, 2515115.0, 2515462.0, 2515462.0, 2515462.0, 2515462.0, 2515462.0, 2515462.0, 2515602.0, 2515602.0, 2515311.0, 2515311.0, 2515330.0, 2515420.0, 2515420.0, 2515477.0, 2515477.0, 2515477.0, nan, 2515051.0, 2515188.0, 2515188.0]",0.2857142857142857,-57.0,-2.0357142857142856,13.0,4.3076923076923075,3.0,56.0,13.0,7.846153846153846,9.0,102.0,10.0,9.0,3.0,"[2515561.0, 2515561.0, 2515046.0, 2515046.0, 2515227.0, 2515227.0, 2515333.0, 2515333.0, 2515333.0, 2515500.0, 2515330.0, 2515330.0, 2515334.0, 2515334.0, 2515115.0, 2515462.0, 2515462.0, 2515477.0, 2515477.0, nan, 2515188.0, 2515188.0]",0.23076923076923078,-46.0,-3.5384615384615383,15.0,5.466666666666667,3.0,82.0,15.0,6.2,7.0,93.0,10.0,13.0,5.0,"[2515227.0, 2515227.0, nan, 2515333.0, 2515333.0, 2515202.0, 2515202.0, 2515500.0, 2515500.0, 2515383.0, 2515383.0, 2515330.0, 2515330.0, 2515115.0, 2515115.0, 2515462.0, 2515462.0, 2515462.0, 2515462.0, 2515602.0, 2515602.0, 2515311.0, 2515311.0, 2515330.0, 2515420.0, 2515420.0, 2515477.0, 2515051.0]",0.3333333333333333,-11.0,-0.7333333333333334
Ann Arbor Pioneer,2515330,2021,4,5.25,4.5,21.0,4,1.0,0.5,4.0,1.0,3.0,"[2515227.0, 2515214.0, 2515282.0, 2515153.0]",0.75,17.0,4.25,21,4.619047619047619,3.0,97.0,21,4.857142857142857,4.0,102.0,11.0,37.0,10.0,"[nan, 2515462.0, 2515164.0, 2515164.0, 2515534.0, 2515282.0, 2515282.0, 2515333.0, 2515333.0, 2515333.0, 2515333.0, 2515333.0, 2515388.0, 2515388.0, 2515372.0, 2515372.0, 2515050.0, 2515050.0, 2515494.0, 2515494.0, 2515227.0, 2515227.0, 2515227.0, 2515417.0, 2515417.0, 2515214.0, 2515214.0, 2515214.0, 2515214.0, 2515333.0, 2515420.0, 2515420.0, 2515500.0, 2515500.0, 2515500.0, 2515500.0, 2515333.0, 2515230.0, 2515230.0, 2515477.0, 2515477.0, 2515477.0, 2515333.0, 2515214.0, 2515334.0, 2515334.0, 2515115.0, 2515115.0, 2515253.0, 2515115.0, 2515115.0, 2515115.0, 2515115.0, 2515115.0, 2515334.0, 2515115.0, 2515500.0, nan]",0.47619047619047616,-5.0,-0.23809523809523814,11.0,5.181818181818182,3.0,57.0,11.0,4.090909090909091,4.0,45.0,5.0,20.0,6.0,"[nan, 2515462.0, 2515164.0, 2515164.0, 2515333.0, 2515333.0, 2515333.0, 2515333.0, 2515372.0, 2515372.0, 2515050.0, 2515050.0, 2515227.0, 2515227.0, 2515214.0, 2515214.0, 2515333.0, 2515500.0, 2515500.0, 2515230.0, 2515230.0, 2515477.0, 2515333.0, 2515214.0, 2515115.0, 2515115.0, 2515115.0, 2515115.0, 2515115.0, 2515115.0, nan]",0.5454545454545454,12.0,1.0909090909090908,10.0,4.0,3.0,40.0,10.0,5.7,3.5,57.0,6.0,17.0,4.0,"[2515534.0, 2515282.0, 2515282.0, 2515333.0, 2515388.0, 2515388.0, 2515494.0, 2515494.0, 2515227.0, 2515417.0, 2515417.0, 2515214.0, 2515214.0, 2515420.0, 2515420.0, 2515500.0, 2515500.0, 2515333.0, 2515477.0, 2515477.0, 2515334.0, 2515334.0, 2515115.0, 2515115.0, 2515253.0, 2515334.0, 2515500.0]",0.4,-17.0,-1.7000000000000002
Ann Arbor Skyline,2515227,2021,2,2.0,2.0,4.0,2,3.5,3.5,7.0,1.0,1.0,"[2515500.0, 2515330.0]",0.5,-3.0,-1.5,30,6.2,4.0,186.0,30,4.866666666666666,3.0,146.0,17.0,12.0,13.0,"[2515556.0, 2515051.0, 2515214.0, 2515214.0, 2515214.0, 2515214.0, 2515199.0, 2515075.0, 2515115.0, 2515115.0, 2515115.0, 2515115.0, 2515372.0, 2515372.0, 2515330.0, 2515330.0, 2515330.0, 2515494.0, 2515494.0, 2515500.0, 2515500.0, 2515500.0, 2515500.0, 2515500.0, 2515500.0, 2516887.0, 2515477.0, 2515477.0, 2515477.0, 2515226.0, 2515226.0, 2515333.0, 2515333.0, 2515333.0, 2515047.0, 2515047.0, 2515497.0, 2515497.0, 2515282.0, 2515375.0, 2515295.0, nan]",0.43333333333333335,40.0,1.333333333333334,14.0,5.0,4.0,70.0,14.0,5.785714285714286,5.0,81.0,7.0,10.0,7.0,"[2515556.0, 2515051.0, 2515214.0, 2515214.0, 2515115.0, 2515115.0, 2515330.0, 2515494.0, 2515494.0, 2515500.0, 2515500.0, 2515500.0, 2515500.0, 2516887.0, 2515477.0, 2515477.0, 2515333.0, 2515047.0, 2515047.0, 2515497.0, 2515497.0, 2515375.0, 2515295.0, nan]",0.5,-11.0,-0.7857142857142856,16.0,7.25,5.0,116.0,16.0,4.0625,2.5,65.0,10.0,2.0,6.0,"[2515214.0, 2515214.0, 2515199.0, 2515075.0, 2515115.0, 2515115.0, 2515372.0, 2515372.0, 2515330.0, 2515330.0, 2515500.0, 2515500.0, 2515477.0, 2515226.0, 2515226.0, 2515333.0, 2515333.0, 2515282.0]",0.375,51.0,3.1875
Armada,2515449,2021,1,3.0,3.0,3.0,1,7.0,7.0,7.0,1.0,0.0,[2515197.0],0.0,-4.0,-4.0,9,4.888888888888889,4.0,44.0,9,6.222222222222222,5.0,56.0,6.0,14.0,3.0,"[2515367.0, 2515367.0, 2515283.0, 2515171.0, 2515171.0, 2515122.0, 2515302.0, 2515122.0, 2515122.0, 2515216.0, 2515216.0, 2515467.0, 2515529.0, 2515529.0, 2515171.0, 2515171.0, 2515203.0, 2515203.0, 2515381.0, 2515396.0, 2515396.0, 2515290.0, 2515290.0]",0.3333333333333333,-12.0,-1.333333333333333,3.0,2.6666666666666665,2.0,8.0,3.0,5.0,3.0,15.0,2.0,7.0,1.0,"[2515367.0, 2515283.0, 2515171.0, 2515122.0, 2515302.0, 2515216.0, 2515467.0, 2515529.0, 2515203.0, 2515381.0]",0.3333333333333333,-7.0,-2.3333333333333335,6.0,6.0,5.5,36.0,6.0,6.833333333333333,5.0,41.0,4.0,7.0,2.0,"[2515367.0, 2515171.0, 2515122.0, 2515122.0, 2515216.0, 2515529.0, 2515171.0, 2515171.0, 2515203.0, 2515396.0, 2515396.0, 2515290.0, 2515290.0]",0.3333333333333333,-5.0,-0.833333333333333
Ashley,2455126,2021,1,6.0,6.0,6.0,1,9.0,9.0,9.0,1.0,0.0,[2515217.0],0.0,-3.0,-3.0,0,,,0.0,0,,,0.0,0.0,11.0,0.0,"[2455125.0, 2455120.0, 2455123.0, 2455122.0, 2455121.0, 2455119.0, 2455118.0, 2455124.0, 2455124.0, 2515144.0, 2515144.0]",,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,"[2455120.0, 2455123.0, 2455121.0, 2455119.0]",,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,7.0,0.0,"[2455125.0, 2455122.0, 2455118.0, 2455124.0, 2455124.0, 2515144.0, 2515144.0]",,0.0,
Athens,2515470,2021,1,0.0,0.0,0.0,1,11.0,11.0,11.0,1.0,0.0,[2515286.0],0.0,-11.0,-11.0,0,,,0.0,0,,,0.0,0.0,22.0,0.0,"[2515435.0, 2515435.0, 2515535.0, 2515109.0, 2515479.0, 2515479.0, 2515104.0, 2515104.0, 2515488.0, 2515479.0, 2515479.0, 2515195.0, 2515196.0, 2515196.0, 2515351.0, 2515351.0, 2515535.0, 2515351.0, 2515435.0, nan, 2515455.0, 2515455.0]",,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,12.0,0.0,"[2515435.0, 2515435.0, 2515479.0, 2515479.0, 2515479.0, 2515479.0, 2515195.0, 2515351.0, 2515351.0, 2515351.0, 2515435.0, nan]",,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,10.0,0.0,"[2515535.0, 2515109.0, 2515104.0, 2515104.0, 2515488.0, 2515196.0, 2515196.0, 2515535.0, 2515455.0, 2515455.0]",,0.0,
Au Gres-Sims,2300750,2021,1,6.0,6.0,6.0,1,18.0,18.0,18.0,1.0,0.0,[2300769.0],0.0,-12.0,-12.0,4,3.0,3.0,12.0,4,8.5,9.0,34.0,4.0,8.0,0.0,"[2300769.0, 2300743.0, nan, 2300758.0, 2300758.0, nan, 2300781.0, 2300754.0, nan, 2515310.0, nan, nan]",0.0,-22.0,-5.5,1.0,5.0,5.0,5.0,1.0,15.0,15.0,15.0,1.0,6.0,0.0,"[2300769.0, 2300743.0, nan, nan, 2515310.0, nan, nan]",0.0,-10.0,-10.0,3.0,2.3333333333333335,1.0,7.0,3.0,6.333333333333333,7.0,19.0,3.0,2.0,0.0,"[2300758.0, 2300758.0, nan, 2300781.0, 2300754.0]",0.0,-12.0,-3.9999999999999996
Auburn Hills Avondale,2515262,2021,1,4.0,4.0,4.0,1,5.0,5.0,5.0,1.0,0.0,[2515497.0],0.0,-1.0,-1.0,4,4.75,6.0,19.0,4,5.0,4.0,20.0,1.0,25.0,3.0,"[2515565.0, 2515507.0, 2515599.0, 2515272.0, 2515509.0, 2515223.0, 2515223.0, 2515407.0, 2515223.0, 2515171.0, 2515407.0, 2515221.0, 2515221.0, 2515511.0, 2515511.0, 2515163.0, 2515163.0, 2515293.0, 2515359.0, 2515246.0, 2515209.0, 2515209.0, 2515519.0, 2515163.0, 2515221.0, 2515501.0, 2515221.0, 2515218.0, 2515218.0]",0.75,-1.0,-0.25,2.0,3.5,3.5,7.0,2.0,7.5,7.5,15.0,1.0,13.0,1.0,"[2515565.0, 2515599.0, 2515509.0, 2515223.0, 2515223.0, 2515171.0, 2515407.0, 2515221.0, 2515511.0, 2515163.0, 2515293.0, 2515359.0, 2515209.0, 2515163.0, 2515501.0]",0.5,-8.0,-4.0,2.0,6.0,6.0,12.0,2.0,2.5,2.5,5.0,0.0,12.0,2.0,"[2515507.0, 2515272.0, 2515223.0, 2515407.0, 2515221.0, 2515511.0, 2515163.0, 2515246.0, 2515209.0, 2515519.0, 2515221.0, 2515221.0, 2515218.0, 2515218.0]",1.0,7.0,3.5
Auburn Hills Oakland Christian,2515323,2021,4,9.0,9.0,36.0,4,1.75,1.5,7.0,1.0,3.0,"[2515393.0, 2515167.0, 2515296.0, 2515591.0]",0.75,29.0,7.25,3,6.0,7.0,18.0,3,6.333333333333333,5.0,19.0,2.0,29.0,1.0,"[2515386.0, 2515386.0, 2515507.0, 2515175.0, 2515177.0, 2515177.0, 2515261.0, 2515586.0, 2515564.0, 2515564.0, 2515589.0, 2515589.0, 2515366.0, 2036620.0, 2036620.0, 2515564.0, 2515564.0, 2515439.0, 2515439.0, nan, nan, 2515316.0, 2515498.0, 2515316.0, 2515531.0, 2515587.0, 2515585.0, 2515585.0, 2664068.0, 2515519.0, 2515519.0, 2515531.0]",0.3333333333333333,-1.0,-0.33333333333333304,2.0,5.0,5.0,10.0,2.0,8.0,8.0,16.0,2.0,13.0,0.0,"[2515386.0, 2515386.0, 2515589.0, 2036620.0, 2515564.0, 2515564.0, 2515439.0, nan, nan, 2515316.0, 2515585.0, 2515585.0, 2664068.0, 2515519.0, 2515519.0]",0.0,-6.0,-3.0,1.0,8.0,8.0,8.0,1.0,3.0,3.0,3.0,0.0,16.0,1.0,"[2515507.0, 2515175.0, 2515177.0, 2515177.0, 2515261.0, 2515586.0, 2515564.0, 2515564.0, 2515589.0, 2515366.0, 2036620.0, 2515439.0, 2515498.0, 2515316.0, 2515531.0, 2515587.0, 2515531.0]",1.0,5.0,5.0
Bad Axe,2515186,2021,2,6.5,6.5,13.0,2,7.0,7.0,14.0,1.0,1.0,"[2515493.0, 2515166.0]",0.5,-1.0,-0.5,2,6.0,6.0,12.0,2,4.5,4.5,9.0,1.0,24.0,1.0,"[2515486.0, 2515166.0, 2515166.0, 2515138.0, 2515521.0, 2515424.0, 2515187.0, 2515399.0, 2515381.0, 2515315.0, 2515309.0, 2515549.0, nan, nan, nan, 2515112.0, 2516888.0, 2515493.0, 2515503.0, 2515362.0, 2515290.0, 2515166.0, 2515290.0, 2300773.0, 2300773.0, 2515486.0]",0.5,3.0,1.5,0.0,,,0.0,0.0,,,0.0,0.0,12.0,0.0,"[2515486.0, 2515187.0, 2515399.0, 2515315.0, 2515549.0, nan, nan, nan, 2516888.0, 2515493.0, 2515362.0, 2515486.0]",,0.0,,2.0,6.0,6.0,12.0,2.0,4.5,4.5,9.0,1.0,12.0,1.0,"[2515166.0, 2515166.0, 2515138.0, 2515521.0, 2515424.0, 2515381.0, 2515309.0, 2515112.0, 2515503.0, 2515290.0, 2515166.0, 2515290.0, 2300773.0, 2300773.0]",0.5,3.0,1.5
Bangor,2515419,2021,1,0.0,0.0,0.0,1,8.0,8.0,8.0,1.0,0.0,[2515380.0],0.0,-8.0,-8.0,1,4.0,4.0,4.0,1,14.0,14.0,14.0,1.0,16.0,0.0,"[2515287.0, 2515380.0, nan, 2515443.0, 2515448.0, 2515109.0, nan, nan, 2515248.0, 2515067.0, 2515535.0, 2515103.0, 2515204.0, 2515380.0, 2515107.0, 2515103.0, 2515103.0]",0.0,-10.0,-10.0,1.0,4.0,4.0,4.0,1.0,14.0,14.0,14.0,1.0,9.0,0.0,"[2515287.0, nan, 2515443.0, 2515109.0, nan, nan, 2515248.0, 2515103.0, 2515103.0, 2515103.0]",0.0,-10.0,-10.0,0.0,,,0.0,0.0,,,0.0,0.0,7.0,0.0,"[2515380.0, 2515448.0, 2515067.0, 2515535.0, 2515204.0, 2515380.0, 2515107.0]",,0.0,
Bark River-Harris,2515090,2021,2,9.0,9.0,18.0,2,6.0,6.0,12.0,1.0,1.0,"[2515056.0, 2515271.0]",0.5,6.0,3.0,24,7.916666666666667,7.5,190.0,24,3.5833333333333335,1.5,86.0,7.0,1.0,17.0,"[2300673.0, 2300673.0, 2032928.0, 2059504.0, 2059504.0, 2515040.0, 2515040.0, 2516873.0, 2516873.0, 2515056.0, 2515056.0, 2515271.0, 2515271.0, 2454798.0, 2515604.0, 2300673.0, 2515437.0, 2515437.0, 2515056.0, 2515056.0, 2515271.0, 2515271.0, 2515624.0, 2516873.0, 2515437.0]",0.7083333333333334,104.0,4.333333333333334,12.0,8.25,8.0,99.0,12.0,2.9166666666666665,1.0,35.0,3.0,1.0,9.0,"[2300673.0, 2300673.0, 2032928.0, 2515040.0, 2515040.0, 2516873.0, 2516873.0, 2515056.0, 2515056.0, 2515271.0, 2515271.0, 2515624.0, 2515437.0]",0.75,64.0,5.333333333333334,12.0,7.583333333333333,6.5,91.0,12.0,4.25,3.0,51.0,4.0,0.0,8.0,"[2059504.0, 2059504.0, 2454798.0, 2515604.0, 2300673.0, 2515437.0, 2515437.0, 2515056.0, 2515056.0, 2515271.0, 2515271.0, 2516873.0]",0.6666666666666666,40.0,3.333333333333333
Bath,2515140,2021,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,[2515148.0],0.0,-10.0,-10.0,4,0.25,0.0,1.0,4,15.5,15.5,62.0,4.0,9.0,0.0,"[2515232.0, 2515246.0, 2515246.0, 2515141.0, 2515147.0, 2515142.0, 2515143.0, 2515148.0, 2515149.0, 2515144.0, 2515145.0, 2515145.0, 2515142.0]",0.0,-61.0,-15.25,2.0,0.0,0.0,0.0,2.0,15.0,15.0,30.0,2.0,4.0,0.0,"[2515232.0, 2515141.0, 2515147.0, 2515149.0, 2515145.0, 2515145.0]",0.0,-30.0,-15.0,2.0,0.5,0.5,1.0,2.0,16.0,16.0,32.0,2.0,5.0,0.0,"[2515246.0, 2515246.0, 2515142.0, 2515143.0, 2515148.0, 2515144.0, 2515142.0]",0.0,-31.0,-15.5
Battle Creek Central,2515079,2021,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,[2515156.0],0.0,-15.0,-15.0,1,2.0,2.0,2.0,1,18.0,18.0,18.0,1.0,16.0,0.0,"[2515117.0, 2515085.0, 2515066.0, 2515075.0, 2515081.0, 2515076.0, 2515274.0, nan, nan, 2515109.0, 2515083.0, 2515080.0, 2515084.0, 2515084.0, 2515066.0, 2515066.0, 2515078.0]",0.0,-16.0,-16.0,1.0,2.0,2.0,2.0,1.0,18.0,18.0,18.0,1.0,9.0,0.0,"[2515075.0, 2515081.0, 2515274.0, nan, nan, 2515080.0, 2515084.0, 2515084.0, 2515066.0, 2515066.0]",0.0,-16.0,-16.0,0.0,,,0.0,0.0,,,0.0,0.0,7.0,0.0,"[2515117.0, 2515085.0, 2515066.0, 2515076.0, 2515109.0, 2515083.0, 2515078.0]",,0.0,
